query_slug,article_date,article_source,article_title,article_url,category,matched,snippet
hii_distributed_shipbuilding,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,distributed_ship,distributed shipbuilding,"We are also working with other distributed shipbuilding partners that have been in our network, and those muscles are strengthening as well, getting back to the ebb and flow of what naturally happens in our industry. We're certainly in a place where we're able to stretch and grow there, and that is tracking pretty well from my estimation.

Ron Epstein, Analyst, Bank of America: Great. Maybe just 1 quick one."
hii_distributed_shipbuilding,2026-05-04,Investing.com India,Huntington Ingalls earnings on deck after strong Q4 beat By Investing.com,https://in.investing.com/news/earnings/huntington-ingalls-earnings-on-deck-after-strong-q4-beat-93CH-5376538,distributed_ship,distributed shipbuilding,"The company's 12.7% gross margin leaves little room for execution missteps, and analysts will look for commentary on whether distributed shipbuilding initiatives are improving cost structures or creating near-term pressures.

Contract backlog and order flow represent another key focus. HII recently won a contract for submarine torpedo tube launch technology, and the company secured a $283 million U.S. Navy frigate support contract. The question is whether new bookings can offset the industry's well-documented capacity constraints."
hii_distributed_shipbuilding,2026-05-04,GlobalSecurity.org,"Contracts for May 1, 2026",https://www.globalsecurity.org/military/library/news/2026/05/dod-contracts_4475846.htm,distributed_ship,distributed shipbuilding,"Ingalls Shipbuilding, Pascagoula, Mississippi, is awarded a cost-only modification to previously awarded contract (N00024-18-C-2307) for shipyard infrastructure investments and implementation of the distributed shipbuilding model. Work will be performed in Pascagoula, Mississippi, and is expected to be completed by July 2032. Fiscal 2026 shipbuilding and conversion (Navy) funds will be obligated at the time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.

DEFENSE LOGISTICS AGENCY

Telephonics Corp."
hii_distributed_shipbuilding,2026-05-01,ClearanceJobs,Army Taps Raytheon RTX for $441.6M Operation Epic Fury Missile Buy,https://news.clearancejobs.com/2026/05/01/army-taps-raytheon-rtx-for-441-6m-operation-epic-fury-missile-buy/,distributed_ship,distributed shipbuilding,"Ingalls Shipbuilding, Pascagoula, Mississippi, is awarded a cost-only modification to previously awarded contract (N00024-18-C-2307) for shipyard infrastructure investments and implementation of the distributed shipbuilding model. Work will be performed in Pascagoula, Mississippi, and is expected to be completed by July 2032. Fiscal 2026 shipbuilding and conversion (Navy) funds will be obligated at the time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.

DEFENSE LOGISTICS AGENCY

Telephonics Corp."
hii_distributed_shipbuilding,2026-05-01,U.S. Department of War,"Contracts for May 1, 2026",https://www.war.gov/News/Contracts/Contract/Article/4475846/contracts-for-may-1-2026/,distributed_ship,distributed shipbuilding,"Ingalls Shipbuilding, Pascagoula, Mississippi, is awarded a cost-only modification to previously awarded contract (N00024-18-C-2307) for shipyard infrastructure investments and implementation of the distributed shipbuilding model. Work will be performed in Pascagoula, Mississippi, and is expected to be completed by July 2032. Fiscal 2026 shipbuilding and conversion (Navy) funds will be obligated at the time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.

DEFENSE LOGISTICS AGENCY

Telephonics Corp."
hii_supplier_content,2026-05-14,Army Recognition,U.S. Navy Deploys Artificial Intelligence System to Accelerate Columbia and Virginia Submarine Production,https://www.armyrecognition.com/news/army-news/2026/u-s-navy-deploys-artificial-intelligence-system-to-accelerate-columbia-and-virginia-submarine-production,distributed_ship,distributed shipbuilding,"In parallel, the Navy plans to invest more than $6.2 billion specifically to expand and stabilize the submarine industrial base through workforce development, supplier expansion, distributed shipbuilding, advanced manufacturing technologies, and productivity modernization programs.

A major strategic concern identified in the report is the fragility of the current U.S. submarine industrial base."
hii_supplier_content,2026-05-14,Army Recognition,U.S. Navy Deploys Artificial Intelligence System to Accelerate Columbia and Virginia Submarine Production,https://www.armyrecognition.com/news/army-news/2026/u-s-navy-deploys-artificial-intelligence-system-to-accelerate-columbia-and-virginia-submarine-production,distributed_ship,distributed shipbuilding,"deterrence strategy against China and Russia.

The May 2026 U.S. Navy Shipbuilding Plan also reveals that the Navy intends to expand distributed shipbuilding across the United States, increasing the percentage of work performed at distributed industrial sites from roughly 10 percent today to 50 percent in the future."
hii_supplier_content,2026-05-08,Mirage News,Australia Unveils Sovereign Defence Strength,https://www.miragenews.com/australia-unveils-sovereign-defence-strength-1670046/,dollar_supplier,$14 million expansion of the Australian Submarine Supplier,"stry and Supply Chain at the Australian Submarine Agency, Kate van Hilst, said the opportunities for Australian companies were continuing to grow, with the Australian Government recently announcing a $14 million expansion of the Australian Submarine Supplier Qualification (AUSSQ) program to support Australian businesses to join Huntington Ingalls Industries Newport News Shipbuilding supply chains in the United States."
hii_supplier_content,2026-04-27,VoxelMatters - The heart of additive manufacturing,AML3D reports $20 million in YTD orders as US defence contracts drive quarterly growth,https://www.voxelmatters.com/aml3d-reports-20-million-in-ytd-orders-as-us-defence-contracts-drive-quarterly-growth/,dollar_supplier,"$1.7m ARCEMY X system for FasTech, a prime Navy component supplier","AML3D also signed a $2.6m order for five non-safety-critical US Navy submarine components no longer supported by their original equipment manufacturers, and completed final commissioning of a $1.7m ARCEMY X system for FasTech, a prime Navy component supplier also serving the aerospace and energy sectors.

To meet growing demand, AML3D also committed $12m to double production capacity at its facility in Stow, Ohio, citing the volume of orders in hand and demand projections outlined in a Letter of Intent from the US Department of the Navy."
arleigh_burke_supplier,2026-05-08,Defense Daily,"Defense Watch: Mythos, DARC, DARPA Plane, New SWO Boss, Startup Raises - Defense Daily",https://www.defensedaily.com/defense-watch-mythos-darc-darpa-plane-new-swo-boss-startup-raises/defense-watch/,supplier_dollar,vendors contracts with a base value of $326 million,"Brendan McLane, who himself came into the position in late 2023 following his own stint leading SURFLANT.

RHIB Awards. Naval Sea Systems Command on May 1 awarded eight vendors contracts with a base value of $326 million for up to 474 composite rigid hull inflatable boats (RHIBs). The winners include ASIS Boats USA LLC (doing business as Ocean Craft Marine), Brig USA LLC (doing business as Fluid Marine Response), Ghostworks Marine Inc., Ribcraft USA LLC, St. Johns Ship Building Inc., Structural Composites Inc., United States Marine Inc., and The Whiskey Project Group USA LLC."
arleigh_burke_supplier,2026-05-08,Defense Daily,"Defense Watch: Mythos, DARC, DARPA Plane, New SWO Boss, Startup Raises - Defense Daily",https://www.defensedaily.com/defense-watch-mythos-darc-darpa-plane-new-swo-boss-startup-raises/defense-watch/,dollar_supplier,$650 million over 10 years to all eight vendors,"The firm-fixed-price, indefinite-delivery, indefinite-quantity multiple award contracts, if exercised, plan to ultimately raise the value to $650 million over 10 years to all eight vendors combined. The first orders are expected to be finished by July 2026. The Navy said it received 15 offers.

T-ATS Start. Master Boat Builders, Inc. on May 5 announced the start of module fabrication for Navy Navajo-class Towing, Salvage, and Rescue Ship (T-ATS) program under a partnership with Austal USA. The company is building two T-ATS hull modules at its Coden, Ala."
arleigh_burke_supplier,2026-05-08,Defense Daily,"Defense Watch: Mythos, DARC, DARPA Plane, New SWO Boss, Startup Raises - Defense Daily",https://www.defensedaily.com/defense-watch-mythos-darc-darpa-plane-new-swo-boss-startup-raises/defense-watch/,vertical_integration,vertically integrat,"Rocket Lab plans to acquire Motiv Space Systems in a deal that further vertically integrates the company with motion control systems, precision mechanisms and solar drive assemblies for spacecraft. The acquisition will give Rocket Lab the in-house component supply to allow it to scale satellite constellation manufacturing. The pending deal, expected to close in the second quarter of 2026, will also give Rocket Lab robotics technology proven on Mars."
kastner_outsourcing,2026-05-11,Investing.com India,Earnings call transcript: Huntington Ingalls Industries beats Q1 2026 estimates By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-industries-beats-q1-2026-estimates-93CH-5395373,outsource_pct,outsourcing hours year-over-year by 30%,"Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements.

The third operational initiative of securing new contract awards is on track, and we are making good progress on the Virginia-class Block VI and the next Columbia-class contract, with awards expected in the second quarter."
kastner_outsourcing,2026-05-11,Investing.com India,Earnings call transcript: Huntington Ingalls Industries beats Q1 2026 estimates By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-industries-beats-q1-2026-estimates-93CH-5395373,pct_outsource,30% increase in outsourc,"I'll start, and then I'll kick it over to Kari to talk about Charleston. Yeah, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston's doing well. As I said, I'd kick that over to Kari, from a Hyundai standpoint we still have or we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now for this year."
kastner_outsourcing,2026-05-11,Investing.com India,Earnings call transcript: Huntington Ingalls Industries beats Q1 2026 estimates By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-industries-beats-q1-2026-estimates-93CH-5395373,distributed_ship,distributed shipbuilding,"Neal, and achieved stern release on DDG 133 Sam Nunn. We also loaded main machinery on DDG 135 Thad Cochran and received the first 2 of 32 units in yard from our distributed shipbuilding partners on DDG 137 John F. Lehman. Moving to Mission Technologies, we had another quarter of strong sales of $748 million. We have a robust opportunity pipeline. We were awarded a position on the $25 billion ceiling Advanced Technology Support Program, microelectronics multi-award contract, and the $151 billion ceiling Missile Defense Agency's SHIELD multi-award contract."
kastner_outsourcing,2026-05-11,Investing.com India,Earnings call transcript: Huntington Ingalls Industries beats Q1 2026 estimates By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-industries-beats-q1-2026-estimates-93CH-5395373,distributed_ship,distributed shipbuilding,"Also, we continue to make progress on our second operational initiative to rapidly grow our trusted industrial base network. Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements."
kastner_outsourcing,2026-05-11,Investing.com India,Earnings call transcript: Huntington Ingalls Industries beats Q1 2026 estimates By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-industries-beats-q1-2026-estimates-93CH-5395373,distributed_ship,distributed shipbuilding,"I'll start, and then I'll kick it over to Kari to talk about Charleston. Yeah, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston's doing well. As I said, I'd kick that over to Kari, from a Hyundai standpoint we still have or we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now for this year. That could provide upside if we're able to jointly invest in some operating manufacturing footprint. That would be upside."
kastner_outsourcing,2026-05-11,Investing.com India,Earnings call transcript: Huntington Ingalls Industries beats Q1 2026 estimates By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-industries-beats-q1-2026-estimates-93CH-5395373,distributed_ship,distributed shipbuilding,"We are also working with other distributed shipbuilding partners that have been in our network, and those muscles are strengthening as well, getting back to the ebb and flow of what naturally happens in our industry. We're certainly in a place where we're able to stretch and grow there, and that is tracking pretty well from my estimation.

Ron Epstein, Analyst, Bank of America: Great. Maybe just 1 quick one."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,outsource_pct,outsourcing hours year-over-year by 30%,"Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements.

The third operational initiative of securing new contract awards is on track, and we are making good progress on the Virginia-class Block VI and the next Columbia-class contract, with awards expected in the second quarter."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,pct_outsource,30% increase in outsourc,"I'll start, and then I'll kick it over to Kari to talk about Charleston. Yeah, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston's doing well. As I said, I'd kick that over to Kari, from a Hyundai standpoint we still have or we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now for this year."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,distributed_ship,distributed shipbuilding,"Neal, and achieved stern release on DDG-133 Sam Nunn. We also loaded main machinery on DDG-135 Thad Cochran and received the first 2 of 32 units in yard from our distributed shipbuilding partners on DDG-137 John F. Lehman. Moving to Mission Technologies, we had another quarter of strong sales of $748 million. We have a robust opportunity pipeline. We were awarded a position on the $25 billion ceiling Advanced Technology Support Program, microelectronics multi-award contract, and the $151 billion ceiling Missile Defense Agency's SHIELD multi-award contract."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,distributed_ship,distributed shipbuilding,"Also, we continue to make progress on our second operational initiative to rapidly grow our trusted industrial base network. Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,distributed_ship,distributed shipbuilding,"I'll start, and then I'll kick it over to Kari to talk about Charleston. Yeah, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston's doing well. As I said, I'd kick that over to Kari, from a Hyundai standpoint we still have or we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now for this year. That could provide upside if we're able to jointly invest in some operating manufacturing footprint. That would be upside."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,distributed_ship,distributed shipbuilding,"We are also working with other distributed shipbuilding partners that have been in our network, and those muscles are strengthening as well, getting back to the ebb and flow of what naturally happens in our industry. We're certainly in a place where we're able to stretch and grow there, and that is tracking pretty well from my estimation.

Ron Epstein, Analyst, Bank of America: Great. Maybe just 1 quick one."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,outsource_pct,Outsourcing Hours -- Expected to grow by 30%,"he quarter, with apprentice schools at full enrollment.

* Shipbuilding Throughput -- On track for approximately 15% throughput improvement for the full year, in line with operational initiatives.

* Outsourcing Hours -- Expected to grow by 30% year over year, supporting capacity expansion.

* Guidance Reaffirmation -- Management reaffirmed all guidance elements for 2026, and the medium-term outlook.

* Q2 Outlook -- Shipbuilding revenue projected at $2.4 billion, shipbuilding operating margins between 5.7% and 6%, Mission Technologies revenue at approximately $750 million, and operating margin near 4%.

* Effective Tax Rate -- 20."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,outsource_pct,outsourcing hours year over year by 30%,"lysts, while the company highlighted medium-term upside from battleship and frigate program developments.

* Kastner explained the company's distributed shipbuilding strategy is ""on track to grow our outsourcing hours year over year by 30%,"" supporting customer program delivery.

* Wilkinson noted Newport News Shipbuilding's Charleston operations contributed nearly ""0.5 million earned hours of progress"" in its first year, with plans to double throughput in 2026."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,outsource_pct,outsourcing hours year-over-year by 30%,"Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements. The third operational initiative of securing new contract awards is on track, and we are making good progress on the VCS Block VI and the next Columbia contract with awards expected in the second quarter. Shifting to activities in Washington."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,pct_outsource,30% increase in outsourc,"I'll start, and then I'll kick it over to Kari to talk about Charleston. But yes, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston is doing well. As I said, I kick that over to Kari. But from a Hyundai standpoint, we still have -- we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,distributed_ship,distributed shipbuilding,"carrier procurement were clearly outlined as upcoming catalysts, while the company highlighted medium-term upside from battleship and frigate program developments.

* Kastner explained the company's distributed shipbuilding strategy is ""on track to grow our outsourcing hours year over year by 30%,"" supporting customer program delivery.

* Wilkinson noted Newport News Shipbuilding's Charleston operations contributed nearly ""0.5 million earned hours of progress"" in its first year, with plans to double throughput in 2026."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,distributed_ship,distributed shipbuilding,"Neil and achieved stern release on DDG 133 Sam [indiscernible].

We also loaded main machinery on DDG 135 [indiscernible] Cochrane and received the first 2 of 32 units in yard from our distributed shipbuilding partners on DDG 137 John F. Lehman. Moving to Mission Technologies. We had another quarter of strong sales of $748 million. We have a robust opportunity pipeline, and we were awarded a position on the $25 billion ceiling Advanced Technology Support Program, Microelectronics multi-award contract and the $151 billion ceiling Missile Defense Agency Shield multi-award contract."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,distributed_ship,distributed shipbuilding,"Also, we continue to make progress on our second operational initiative to rapidly grow our trusted industrial base network. Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements. The third operational initiative of securing new contract awards is on track, and we are making good progress on the VCS Block VI and the next Columbia contract with awards expected in the second quarter."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,distributed_ship,distributed shipbuilding,"I'll start, and then I'll kick it over to Kari to talk about Charleston. But yes, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston is doing well. As I said, I kick that over to Kari. But from a Hyundai standpoint, we still have -- we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now. for this year that could provide upside if we're able to jointly invest in some operating manufacturing footprint. So that would be upside."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,distributed_ship,distributed shipbuilding,"And that's obviously, a core, we are also working with other distributed shipbuilding partners that have been in our network and those muscles are strengthening as well, getting back to the ebb and flow of what naturally happens in our industry, and we're certainly in a place where we're able to stretch and grow there, and that is tracking pretty well from my estimation.

Ronald Epstein: Great. And then maybe just one quick one."
